screen_id,sentence,label,basis,url,retrieved,price_status,gate_visible,gate_unmeasured,review_by
43-4161 / route-3 / free-study,"Maths, reading and writing tutorials, plus practice tests and skill-building exercises.",REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,Brainfuse E-Learning — Richmond Public Library.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,Live tutoring and written feedback on your writing.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,Computer classes — Henrico County Public Library.,REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,"Free, in person.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study,"Basic computer skills, Microsoft Word, Excel and other Office apps.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-3 / free-study-caveat,These are free and you can start today.,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-3 / free-study-caveat,"None of them is a credential an employer screens on, a certificate of completion is only a record that you finished, and none of them changes the requirement above.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-3 / free-study-caveat,"They were matched to these skills by what the provider says they cover, not against the skill ratings.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-4 / pay,"Average pay $76,170 a year.",REPORTED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060)",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-4 / pay,"That is $22,870 a year more than this job.",MODELLED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060) — difference between two occupational annual means",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-4 / pay,How long: no set course length.,MODELLED,"O*NET job zone difference between origin and destination — a comparison of rated preparation, not a course length",https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-4 / pay,This job is rated as asking for about the same preparation as the one you are in.,MODELLED,"O*NET job zone difference between origin and destination — a comparison of rated preparation, not a course length",https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-4 / different,What's different: looking for ways to help people.,MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-4 / summary,1 skill to build,MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-4 / summary,no course in this data names it,OPEN,"Pinned slice links no course to this destination. The generator carries 28 courses and attaches 14, so this is absence from the data and not from the region",,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-4 / summary,free study listed,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-4 / ai-use,People use AI for some of this work.,REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-4 / ai-use,"That describes how the work is done now, not what happens to the job.",REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
43-4161 / route-4 / gate,Nothing here names a licence or a degree — this map compares skill ratings only and cannot see them.,MODELLED,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2026-08-15,no price,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2027-08-15
43-4161 / route-4 / gate,Ask the employer what they require.,MODELLED,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2026-08-15,no price,No licence or degree named for this destination. The map compares skill ratings only and cannot see either,,2027-08-15
43-4161 / route-4 / training,"These are built by doing the work, by being coached, and in short workshops.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-4 / training,"No certificate covers them, so nobody should be sold one for this.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-4 / training,"What is free is practice and coaching, which is worth more here than any course.",MODELLED,"Regional workforce research, August 2026 — no credential found covering the everyday working skills",,2026-08-17,no price,none seen,,2027-08-17
43-4161 / route-4 / free-study,EBSCOlearning ACCEL — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,"Videos, book summaries and articles for building personal and professional skills.",REPORTED,"Richmond Public Library — EBSCOlearning ACCEL, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,EBSCO Learning Express — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,"Maths, reading and writing tutorials, plus practice tests and skill-building exercises.",REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,Brainfuse E-Learning — Richmond Public Library.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,Live tutoring and written feedback on your writing.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,Computer classes — Henrico County Public Library.,REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,"Free, in person.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study,"Basic computer skills, Microsoft Word, Excel and other Office apps.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
43-4161 / route-4 / free-study-caveat,These are free and you can start today.,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
